created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Feb 11 23:55:40 +0000 2024;1756829384277946592;"@arsavinkevin64 @windi_wijaya17 gak harus pinter juga sih bruh,asal gak gelap hati pasti kl dikasih lihat dirty vote ini bakalan tercerahkan";0;0;0;1;in;1677294509586288640;1756609260317024283;sukasilau;https://twitter.com/sukasilau/status/1756829384277946592
Sun Feb 11 23:55:36 +0000 2024;1756829367433679119;"Buka Pelayanan Rumah Sakit J.A Dimara dilengkapi 6 Dokter Spesialis  Kehadiran RS ini membantu 4 RSUD Manokwari, rumah sakit AL, RSUP Papua Barat, dan RS. Bhayangkara polda Papua Barat.  #JagaPapua_TolakKSTP Selingkuh Dirty Vote #SUGA Gelora https://t.co/idBWv2e2fp";0;6;17;20;in;1009255291790036992;1756829367433679119;aiiptu;https://twitter.com/aiiptu/status/1756829367433679119
Sun Feb 11 23:55:34 +0000 2024;1756829361796440130;"@SahabatSaber Telat film dirty vote nya...53% Rakyat udah terlanjur sayang sama 02.  14 Februari sembelih Banteng";0;1;0;0;in;1529032272027865089;1756813141756047756;bunda_gil;https://twitter.com/bunda_gil/status/1756829361796440130
Sun Feb 11 23:55:29 +0000 2024;1756829337750589516;"@kangdede78 Dirty Vote pemirsah...tonton segera. sebelum hilang";0;0;0;0;in;1682590264198848512;1756694583797547135;AgungHendro23;https://twitter.com/AgungHendro23/status/1756829337750589516
Sun Feb 11 23:55:28 +0000 2024;1756829334772617400;"Anak tiktok kontol, dirty vote aja kaga dipercaya cuk apalagi kita????? Ga waras lo pada asli dah";0;1;0;0;in;1288762974362976256;1756829334772617400;lynyr6;https://twitter.com/lynyr6/status/1756829334772617400
Sun Feb 11 23:55:25 +0000 2024;1756829321279537206;"Pemilu baru dipaksakan 14 Pebruari 2024 lusa.   Tetiba rilis film dokumenter ‘Dirty Vote’. Menuduh siapa?   Jika nuduh 02, pak Prabowo belum pernah menang Pilpres.   Jika nuduh pak Jokowi,.. mari dilihat siapa saja di Circle pak Jokowi pada pemilu 2014 dan 2019.";0;1;2;3;in;1334544700917727234;1756829321279537206;Kimberley_PS08;https://twitter.com/Kimberley_PS08/status/1756829321279537206
Sun Feb 11 23:55:19 +0000 2024;1756829299313963263;"udh ga ngerti lagi sumpahh, dibeberin segitu banyak data dan kenyataan mulai dari gibran terbukti nabrak konstitusi, penculikan anj ada saksi hidupnya, ni lagi udh keluar bukti dirty vote ta..pi… dah sakarepmu lah jancok mau jd apa negaramu yg kau pilih prabowo 🥺";0;0;0;2;in;1052160295311794176;1756829299313963263;cicalterego;https://twitter.com/cicalterego/status/1756829299313963263
Sun Feb 11 23:55:19 +0000 2024;1756829296243646637;"@fadlizon Ko panik. Wkwk Dirty vote lebih serem. Lebih horor. Wkwk 02 doang yg berkoar. Yg lain engga. Wmwk";0;0;0;2;in;562801929;1756726580225978478;henzboriel;https://twitter.com/henzboriel/status/1756829296243646637
Sun Feb 11 23:55:16 +0000 2024;1756829284671594813;"Banyak Pemuda Papua yang Mampu Jadi Penggerak Kemajuan  Menko PMK Muhadjir Effendy mengatakan, potensi kecerdasan anak muda Papua harus diberdayakan dengan maksimal oleh pemerintah daerah untuk turut terlibat dalam membangun wilayahnya.  #JagaPapua_TolakKSTP Selingkuh Dirty Vote https://t.co/5g9aF1eC8i";1;4;17;21;in;1009255291790036992;1756829284671594813;aiiptu;https://twitter.com/aiiptu/status/1756829284671594813
Sun Feb 11 23:55:12 +0000 2024;1756829268171166072;"@nouvalram @_mardial_ Aku kemarin jg liat komen di Ig bilang gak usah dianggap, namanya jg film. Kayaknya dia pikir Dirty Vote itu sama dengan Beranak Dalam Kubur.";0;2;3;40;in;99650584;1756778883515613403;MsBlast;https://twitter.com/MsBlast/status/1756829268171166072
Sun Feb 11 23:55:10 +0000 2024;1756829259661021569;"@miawmauwyuji @aldaaszh_ @kangdede78 Knp ga di bahas di dirty vote?";1;1;0;0;in;1242313377986183169;1756672257441825015;Putrimc04;https://twitter.com/Putrimc04/status/1756829259661021569
Sun Feb 11 23:55:02 +0000 2024;1756829225120657449;"Gue share dirty vote ke grup keluarga, trus bapak gue bilang, "ini yang Jessica itu, ya?"  Gue bilek: https://t.co/edK0oVCK31";0;0;0;0;in;1428156558257508358;1756829225120657449;dshiraaaad;https://twitter.com/dshiraaaad/status/1756829225120657449
Sun Feb 11 23:54:55 +0000 2024;1756829197492961517;"@habiburokhman Gercep ya pak, kurang lebih 2 jam setelah rilis langsung konpers. Padahal semua Paslon diulas, tapi kenapa tim bapak yang keliatan paling panik?   Dirty Vote";0;0;0;1;in;1641048815313768449;1756692657399886158;erunobi_;https://twitter.com/erunobi_/status/1756829197492961517
Sun Feb 11 23:54:50 +0000 2024;1756829174080414111;"Kalau ngaku cintah tanah air,wajib nonton film Dirty Vote sih. Biar pada tau betapa busuk nya rezim sekarang cara menjalankan pemerintahan. Demi melancarkan nafsu serakah semua di tabrak dan dilanggar.";0;0;0;1;in;303589853;1756829174080414111;aulia_amin;https://twitter.com/aulia_amin/status/1756829174080414111
Sun Feb 11 23:54:40 +0000 2024;1756829132330344942;"@karyhn0 @howtodresvvell Karena judulnya dirty vote. Kalau judulnya Deadly covid bikinnya tahun 2020";0;0;1;1;in;1744313071122956288;1756697978390335941;friska010190;https://twitter.com/friska010190/status/1756829132330344942
Sun Feb 11 23:54:39 +0000 2024;1756829129910137293;"@Uki23 Efek Dirty vote lbh keras mggiring opini publik dbanding hsl survey.";0;0;0;0;in;1542545351282163712;1756703232221745572;kejora82;https://twitter.com/kejora82/status/1756829129910137293
Sun Feb 11 23:54:38 +0000 2024;1756829125334143002;"Jdi stelah nnton Dirty Vote siapa yg layak dipilih?";0;1;0;1;in;748882904;1756829125334143002;fathstetic;https://twitter.com/fathstetic/status/1756829125334143002
Sun Feb 11 23:54:33 +0000 2024;1756829103842582940;"Kenapa di semua platform serempak ada pertanyaan minta bantahan untuk Dirty Vote? tapi baiklah krn gw dah berstatement gw bakal jawab. Itu film buat gw pribadi hanya sebatas opini dari ke 3 narsum. Kenapa ? Gw jelasin dr awal :";13;135;156;835;in;1205898638871810049;1756829103842582940;cubitisme;https://twitter.com/cubitisme/status/1756829103842582940
Sun Feb 11 23:54:30 +0000 2024;1756829091658100800;"Mau bantu RT link dirty vote.. Yang entah kenapa kalo di search langsung di youtube ko aku aga susah nemu..";0;0;0;0;in;292258674;1756829091658100800;nna_fani;https://twitter.com/nna_fani/status/1756829091658100800
Sun Feb 11 23:54:26 +0000 2024;1756829077162610759;"@neohistoria_id Jadi menurut lo fakta sebenarnya kayak apa? Jelasin dong, jangan cuma bilang Dirty Vote isinya fitnah. Kalo gk ada bukti balik, ya gw anggap apa yg dipaparkan oleh 3 ahli hukum tata negara itu benar adanya.";0;0;0;0;in;547856416;1756647780637147337;RidNgemil;https://twitter.com/RidNgemil/status/1756829077162610759
Sun Feb 11 23:54:23 +0000 2024;1756829062788706393;"Apakah dirty vote akan mengubah keadaan? Bisa jadi sama saja, karena exposure nya terbatas dan rakyat masih banyak yang abai &amp  pragmatis. Let's see. https://t.co/D69vDN1bOV";0;0;0;0;in;20038167;1756829062788706393;agusset1awan;https://twitter.com/agusset1awan/status/1756829062788706393
Sun Feb 11 23:54:20 +0000 2024;1756829050990190848;"Hadeuh.. bocoralus sm dirtyvote bikin org2 pada doyan konpers 😭🤣";0;0;0;0;in;161301334;1756829050990190848;Almaridz;https://twitter.com/Almaridz/status/1756829050990190848
Sun Feb 11 23:54:14 +0000 2024;1756829025606291713;"lahiya bener ganemu, yg ada cuma video2 yg bahas dirty vote. sampa di shadow ban loh gilaaaaakk";0;2;0;0;in;1572194894596427776;1756829025606291713;privtplaceee;https://twitter.com/privtplaceee/status/1756829025606291713
Sun Feb 11 23:54:14 +0000 2024;1756829024352125327;"Memilih presiden terbaik: "10 kriteria presiden agar Indonesia menjadi negara maju". https://t.co/DvMQXjXBeA #DirtyVote #BivitriSusanti #TKN02 #Trending #facts #viral";0;0;0;0;in;880451676;1756829024352125327;gamaharta;https://twitter.com/gamaharta/status/1756829024352125327
Sun Feb 11 23:54:13 +0000 2024;1756829020799549750;"Dari Dirty Vote:  Yg menang merayakan, Yg bersalah konferensi pers.";0;0;0;2;in;1206166470733881345;1756829020799549750;Jisatrio_;https://twitter.com/Jisatrio_/status/1756829020799549750
Sun Feb 11 23:54:12 +0000 2024;1756829015229526087;"Dirty vote wkwk kerja kelompok kli y  Cakssssssss";0;0;0;1;in;1973523972;1756829015229526087;kaimeiyuhu;https://twitter.com/kaimeiyuhu/status/1756829015229526087
Sun Feb 11 23:54:08 +0000 2024;1756828998917587189;"@kangdede78 Gue jadi tau Dirty Vote gegara TKN 02 lo btw, makasih banyak ingfonya 🙏";0;0;0;1;in;4639670893;1756672257441825015;kaeeelyyy;https://twitter.com/kaeeelyyy/status/1756828998917587189
Sun Feb 11 23:54:07 +0000 2024;1756828997286252664;"@tempodotco Knp Dirty Vote ky film horor buat 02 ya ??  🙄🙄";0;0;0;0;in;2292624098;1756553177758052790;RAbdinyo;https://twitter.com/RAbdinyo/status/1756828997286252664
Sun Feb 11 23:54:04 +0000 2024;1756828982056759311;"narasi buzzer ngeselin bgt njirr, template bgt pertanyaan mrk soal film dirtyvote wkwk";0;0;0;0;in;1542579214393540608;1756828982056759311;11baebee;https://twitter.com/11baebee/status/1756828982056759311
Sun Feb 11 23:54:03 +0000 2024;1756828980534243596;"Inii masa tenang malah muncul film dirty vote apalagii nihh astoge";0;0;0;0;in;1197115259795824640;1756828980534243596;rgtchya;https://twitter.com/rgtchya/status/1756828980534243596
Sun Feb 11 23:54:02 +0000 2024;1756828973701677096;"@Fahrihamzah Skrg film dirty vote yg paling top .kalau lu mau pake cara kotor untuk menang pemilu silahkan🤣";0;0;0;0;in;971279312518373377;1756727805860008224;JN_JabalNur;https://twitter.com/JN_JabalNur/status/1756828973701677096
Sun Feb 11 23:54:01 +0000 2024;1756828968878223681;"@KompasTV Lagi mabok maboknya pesta miras,terdengar lantunan suara azan..gambaran film Dirty vote menurut gue loh";0;0;1;0;in;1280696288854466561;1756639785769451956;KhiranaOlla;https://twitter.com/KhiranaOlla/status/1756828968878223681
Sun Feb 11 23:53:58 +0000 2024;1756828957260005459;"Nonton dirty vote, terjawab petanyaan dikepala gue kmaren. Knp sepanjang jalan gue berangkat kerja dari pasar rebo, jaktim Ke BSD, Tangsel. Sejauh mata memandang kok banyak bgt yg mau ke GBK mana pake bus + seragamnya kompak bener. Ternyata terstruktur dan sistematis. Hmm fishy";0;1;0;2;in;250939579;1756828957260005459;chitralalala;https://twitter.com/chitralalala/status/1756828957260005459
Sun Feb 11 23:53:56 +0000 2024;1756828948854620475;"@Fahrihamzah @partaigeloraid bagus visi-misinya, gini dong jangan hate speech doank. tapi emang boleh anggota koalisi share semacam ini di masa tenang. @KPU_ID @bawaslu_RI tolong dong.  BTW yg dibahas di Dirty Vote bukan masalah visi misi, namun seharusnya partai Gelora tidak qualified lho. https://t.co/0Y5YNTXYQn";0;0;0;0;in;103495726;1756726549230104638;58logic;https://twitter.com/58logic/status/1756828948854620475
Sun Feb 11 23:53:51 +0000 2024;1756828929887965345;"@PartaiSocmed Med ga nyebokin noh film dirty vote, gw dh nunggu nih";0;0;0;1;in;1653234979416190978;1756526377220903146;Bisma_Farras;https://twitter.com/Bisma_Farras/status/1756828929887965345
Sun Feb 11 23:53:42 +0000 2024;1756828889446572177;"@polisiolahraga Dihh panik, tonton dulu Dirty Vote biar gak tantrum.";0;0;0;0;in;1641048815313768449;1756616815487398024;erunobi_;https://twitter.com/erunobi_/status/1756828889446572177
Sun Feb 11 23:53:41 +0000 2024;1756828886837711276;"@fadlizon Saya sarankan mending nonton dirty vote aja pak, buar tau bagaimana demokrasi di negri kita ini, btw biasa aja dong pak jangan kelihatan panik gitu dong hehe";0;0;0;0;in;1630496136590131200;1756726580225978478;i_m_ezz;https://twitter.com/i_m_ezz/status/1756828886837711276
Sun Feb 11 23:53:35 +0000 2024;1756828863165026403;"Para pembenci mengatakan “Hari tenang koq malah rilis film dirty vote”  Mereka sangka pembuat itu film para paslon atau bagian timses ?  Lah mentri yg tdk tergabung dalam timses 02 aja ikut kampanye, tu kan pelanggaran , parah lagi !";0;0;0;0;in;1014880335308492801;1756828863165026403;NafisahKH2022;https://twitter.com/NafisahKH2022/status/1756828863165026403
Sun Feb 11 23:53:34 +0000 2024;1756828855640424724;"(Not a popular opinion), menurut gw “dirty vote” bagus buat mereka yg ga ngikutin berita politik, sygnya terlalu jomplang. Melulu bahas 02, seakan 01 03 paling bersih. Pembahasan yang dikuliti mayoritas udh jadi “konsumsi publik”.";0;0;0;0;in;1338511421441622016;1756828855640424724;blessyoubella;https://twitter.com/blessyoubella/status/1756828855640424724
Sun Feb 11 23:53:27 +0000 2024;1756828826037059737;"Dirty vote bagus bgt buat ditonton. Cuma yg ini juga sebenernya deserve to be viral.  Buka mata kalian, dirty vote bukan black campaign. Ini sejalan kok sama faktanya.  https://t.co/dt8mRmH9pJ";0;0;1;0;in;1345997959943528450;1756828826037059737;sairnaiapril;https://twitter.com/sairnaiapril/status/1756828826037059737
Sun Feb 11 23:53:11 +0000 2024;1756828762430136377;"@Fahrihamzah @partaigeloraid Tonton Dirty Vote, Partai bermasalah di awal yg diloloskan KPU, partai yg tak perlu dipilih walau programnya masuk surga...";0;0;0;0;in;1712438404842205186;1756726549230104638;Iskanda01994513;https://twitter.com/Iskanda01994513/status/1756828762430136377
Sun Feb 11 23:53:10 +0000 2024;1756828754750718091;"Pertanyaannya,  kenapa ketiga narasumber tidak sejak awal mengajukan gugatan ke PTUN?  Kenapa justru malah menjelaskannya di "Dirty Vote", menjelang hari pencoblosan pula, ditambah ada credit "salam 4 jari" di akhir film?";1;3;0;1;in;1605510079020560384;1756828754750718091;b3rlog1k4;https://twitter.com/b3rlog1k4/status/1756828754750718091
Sun Feb 11 23:53:06 +0000 2024;1756828740754252267;"Setelah ntn dirty vote sudah merasa menjadi anak politik belum 😂..";0;0;0;1;in;3140205169;1756828740754252267;imamsuset;https://twitter.com/imamsuset/status/1756828740754252267
Sun Feb 11 23:53:03 +0000 2024;1756828726523052484;"Sentuh 3 Juta Penonton Film Dokumenter Dirty Vote Ubah Pilihan Swing Voters Dalam Pemilu 2024  https://t.co/6TojiCfHFw  panik Bivitry Susanti TKN 02 Selingkuh Gelora #AMINmenang connie Bawaslu tiktok islam film dokumenter Dirty Vote";0;0;1;2;in;57813526;1756828726523052484;sumbawanews;https://twitter.com/sumbawanews/status/1756828726523052484
Sun Feb 11 23:52:51 +0000 2024;1756828678020030976;"gw upload ss lagi nonton dirty vote, direply sepupu yg all in 02🤣";0;0;0;2;in;1183566503393710080;1756828678020030976;swafnrl;https://twitter.com/swafnrl/status/1756828678020030976
Sun Feb 11 23:52:49 +0000 2024;1756828669815992745;"Cukup 2 kata yg menggambarkan film tsb : Dirty propaganda.  Its not dirty vote, but dirty propaganda.";0;2;4;4;in;1176673445263765504;1756828073549517260;NdrewsTjan;https://twitter.com/NdrewsTjan/status/1756828669815992745
Sun Feb 11 23:52:39 +0000 2024;1756828626304237588;"@DedynurPalakka Emang itu kampanye ? Emang @Dandhy_Laksono peserta pemilu/terafiliasi dg partai tertentu ? Emang DIRTY VOTE cuma ttg Paslon tertentu?  Meski udah disebutkan @budimandjatmiko, jangan di umbar dong...";0;0;0;0;in;1603595466318712832;1756702501695631846;ewondoanx99;https://twitter.com/ewondoanx99/status/1756828626304237588
Sun Feb 11 23:52:38 +0000 2024;1756828621174669339;"@fadlizon jangan lupa nonton DIRTY VOTE zon...";0;0;0;1;in;1438771713601257474;1756726580225978478;AkuTamsyan;https://twitter.com/AkuTamsyan/status/1756828621174669339
Sun Feb 11 23:52:36 +0000 2024;1756828614774108408;"Yang Belum nonton Film Dokumenter Dirty Vote oleh 3 Pakar hukum tatanegara. Silahkan ambil kesimpulan Menurut hati nurani masing2  #DirtyVote  https://t.co/5z7UEn1Usr";0;0;0;1;in;799149480188620800;1756828614774108408;rizaramadhanu1;https://twitter.com/rizaramadhanu1/status/1756828614774108408
Sun Feb 11 23:52:32 +0000 2024;1756828598349304055;"@ApriliaLin bener bang, pak prabs kalah saat hbs rilis sexy killer, besok jg pak prabs kalah  hbs rilis dirty vote wkwkwk krn digabung taek² bedes sexy killer di 02";0;0;0;1;in;30212238;1756686574262325669;bricksrigs;https://twitter.com/bricksrigs/status/1756828598349304055
Sun Feb 11 23:52:23 +0000 2024;1756828560701231231;"Pada akhirnya rakyat hanya bisa menjadi penonton permainan penguasa  #DirtyVote #Pemilu2024 #PemiluMemilukan";0;0;0;0;in;445934456;1756828560701231231;s_abtohi;https://twitter.com/s_abtohi/status/1756828560701231231
Sun Feb 11 23:52:20 +0000 2024;1756828548202123543;"efek film dirty vote. temen gue yg awalnya all in kyk bocah tiktok, akhirnya byk yg pindah haluan";0;4;0;9;in;761538845384908800;1756828548202123543;aqsalprtm;https://twitter.com/aqsalprtm/status/1756828548202123543
Sun Feb 11 23:52:16 +0000 2024;1756828531072565461;"Mau se effort apapun org bikin dirty vote, kalau sdm rendah ya gabakal nonton itu udh pasti.";0;0;0;3;in;1742196776445284352;1756828531072565461;cacahayunda;https://twitter.com/cacahayunda/status/1756828531072565461
Sun Feb 11 23:52:16 +0000 2024;1756828530082738434;"Nonton dirty vote ternyata tidak seheboh yg di omongin di tl 😂";0;0;0;0;in;462675043;1756828530082738434;raxieeww_;https://twitter.com/raxieeww_/status/1756828530082738434
Sun Feb 11 23:52:06 +0000 2024;1756828489771364529;"Setelah menonton film Dirty Vote  maka sebesar apapun rintangan,  perjuangan janganlah kendor 2024 keukeuh pilih AMIN Ingat kekuatan 1% bisa menghancurkan 99% hanya dengan kuasa Allah subhanahu wataala semuanya bisa terjadi. #AMINmenang";0;0;0;3;in;1017607053353762817;1756828489771364529;MuslihatO;https://twitter.com/MuslihatO/status/1756828489771364529
Sun Feb 11 23:52:05 +0000 2024;1756828484826271788;"@tahuisipetasan_ @ApriliaLin Dulu prabowo tewas karena sexy killer, yg bikin pdip dan projo,..14 besok prabowo  tewas lagi karena dirty vote , ,..strike kalah yg ke 4 kalinya";0;1;0;80;in;950618030278557696;1756686574262325669;Ariosunaryo1;https://twitter.com/Ariosunaryo1/status/1756828484826271788
Sun Feb 11 23:52:00 +0000 2024;1756828464894877897;"@Iteung_aja @Fahrihamzah ada tp sm sekali nggk nyentuh dirty vote";0;1;0;1;in;1718633448452337664;1756817339822326252;AvocadoSion;https://twitter.com/AvocadoSion/status/1756828464894877897
Sun Feb 11 23:51:58 +0000 2024;1756828455373815882;"@tempodotco Gini, TKN Prabowo-Gibran bikin film dokumenter aja buat menyanggah Dirty Vote. Dua hari cukuplah kalo bukti2 sanggahan udah ada.";0;0;0;2;in;1700457495242928128;1756620733281939888;KartoHeru49406;https://twitter.com/KartoHeru49406/status/1756828455373815882
Sun Feb 11 23:51:58 +0000 2024;1756828452932686162;"abis nonton dirty vote jadi mikir mereka para politikus kotor entar kalo ditanyajn sama Tuhan di afterlife jawabnya gimana 😭";0;0;0;1;in;1308593501605568515;1756828452932686162;springyoonmin;https://twitter.com/springyoonmin/status/1756828452932686162
